,feature,importance_gain,importance_split,trn_score,run
26,creditrate1,7285.635626316071,1007,0.9481372857307676,57
27,creditrate2,7044.070029735565,988,0.9481372857307676,57
28,creditrate3,2625.581055879593,366,0.9481372857307676,57
29,0,5503.734366416931,751,0.9481372857307676,57
30,1,5830.4009664058685,799,0.9481372857307676,57
31,2,6174.551155567169,850,0.9481372857307676,57
32,3,4351.291207313538,598,0.9481372857307676,57
33,4,6270.544645786285,866,0.9481372857307676,57
34,5,5463.370925188065,761,0.9481372857307676,57
35,A_max,2079.527644634247,293,0.9481372857307676,57
36,A_min,1989.000331401825,281,0.9481372857307676,57
37,A_median,2872.9134171009064,425,0.9481372857307676,57
38,A_std,1881.51997256279,248,0.9481372857307676,57
39,A_mean,2693.10201215744,377,0.9481372857307676,57
40,A_sum,2236.1429624557495,316,0.9481372857307676,57
41,B_max,4484.184805870056,623,0.9481372857307676,57
42,B_min,4175.953503370285,570,0.9481372857307676,57
43,B_median,5157.094254255295,713,0.9481372857307676,57
44,B_std,4456.910521268845,604,0.9481372857307676,57
45,B_mean,4639.366903781891,664,0.9481372857307676,57
46,B_sum,3980.559326648712,552,0.9481372857307676,57
47,C_max,261.0900797843933,41,0.9481372857307676,57
48,C_min,300.8701705932617,45,0.9481372857307676,57
49,C_median,176.40350937843323,29,0.9481372857307676,57
50,C_std,195.9118390083313,29,0.9481372857307676,57
51,C_mean,169.0815999507904,26,0.9481372857307676,57
52,C_sum,256.1206488609314,37,0.9481372857307676,57
53,dat1_count,2345.91907453537,307,0.9481372857307676,57
54,dat1_nunique,18.563010215759277,2,0.9481372857307676,57
55,dat1_mean,3782.602642059326,523,0.9481372857307676,57
56,dat1_modev,2166.4365470409393,288,0.9481372857307676,57
57,dat3_nunique,227.419331073761,34,0.9481372857307676,57
58,dat3_mode,108.80141997337341,17,0.9481372857307676,57
59,dat3_modev,2188.803612470627,301,0.9481372857307676,57
60,trx1_nunique,279.2753520011902,38,0.9481372857307676,57
61,trx1_mode,248.27020835876465,35,0.9481372857307676,57
62,trx1_modev,1660.9456703662872,224,0.9481372857307676,57
63,trx2_nunique,1472.8772575855255,198,0.9481372857307676,57
64,trx2_mode,5272.628058433533,697,0.9481372857307676,57
65,trx2_modev,2152.9402418136597,290,0.9481372857307676,57
66,cny_trx_amt_min,3702.7923488616943,504,0.9481372857307676,57
67,cny_trx_amt_max,3183.5652310848236,432,0.9481372857307676,57
68,cny_trx_amt_sum,6075.725552082062,829,0.9481372857307676,57
69,cny_trx_amt_positive_nunique,2190.9537432193756,314,0.9481372857307676,57
70,cny_trx_amt_positive_min,6934.934448003769,957,0.9481372857307676,57
71,cny_trx_amt_positive_mean,5525.559921741486,758,0.9481372857307676,57
72,cny_trx_amt_positive_median,6683.843271970749,934,0.9481372857307676,57
73,cny_trx_amt_positive_std,7671.576490402222,1053,0.9481372857307676,57
74,cny_trx_amt_positive_sum,4792.52516412735,644,0.9481372857307676,57
75,cny_trx_amt_negative_nunique,3015.3997638225555,416,0.9481372857307676,57
76,cny_trx_amt_negative_max,6180.649121999741,858,0.9481372857307676,57
77,cny_trx_amt_negative_mean,5266.628725767136,737,0.9481372857307676,57
78,cny_trx_amt_negative_median,7271.36038684845,972,0.9481372857307676,57
79,cny_trx_amt_negative_std,5506.074169397354,762,0.9481372857307676,57
80,cny_trx_amt_negative_sum,4304.647534370422,583,0.9481372857307676,57
81,week_std2,8244.53882074356,1143,0.9481372857307676,57
82,week_nunique2,1116.8572375774384,145,0.9481372857307676,57
83,week_mode2,3656.7680983543396,518,0.9481372857307676,57
84,week_median2,1924.9338209629059,262,0.9481372857307676,57
85,week_mean2,6597.655148029327,888,0.9481372857307676,57
86,week_mode2v,1544.9530007839203,217,0.9481372857307676,57
87,week_kurl2,5542.183594226837,777,0.9481372857307676,57
88,week_mm2,844.3938102722168,119,0.9481372857307676,57
89,weekday_nunique2,462.92584228515625,65,0.9481372857307676,57
90,weekday_mode2,2968.225449323654,435,0.9481372857307676,57
91,weekday_mode2v,1318.6910774707794,180,0.9481372857307676,57
92,week_max2,1509.5751900672913,211,0.9481372857307676,57
93,week_min2,848.4928841590881,124,0.9481372857307676,57
94,weekday_max2,1107.0701816082,161,0.9481372857307676,57
95,weekday_min2,1112.3162100315094,160,0.9481372857307676,57
96,ic_ind_cny_median,5.97661018371582,1,0.9481372857307676,57
97,ic_ind_cny_sum,0.0,0,0.9481372857307676,57
98,ic_indpos_cny_median,12.88716983795166,2,0.9481372857307676,57
99,ic_indpos_cny_sum,30.348549842834473,4,0.9481372857307676,57
100,ic_indneg_cny_median,0.0,0,0.9481372857307676,57
101,ic_indneg_cny_sum,6.311369895935059,1,0.9481372857307676,57
102,l6mon_agn_ind_cny_median,32.56294012069702,5,0.9481372857307676,57
103,l6mon_agn_ind_cny_sum,46.04490041732788,7,0.9481372857307676,57
104,l6mon_agn_indpos_cny_median,0.0,0,0.9481372857307676,57
105,l6mon_agn_indpos_cny_sum,43.01866054534912,6,0.9481372857307676,57
106,l6mon_agn_indneg_cny_median,15.082900047302246,2,0.9481372857307676,57
107,l6mon_agn_indneg_cny_sum,15.800139427185059,2,0.9481372857307676,57
108,hav_car_grp_ind_cny_median,177.0202009677887,28,0.9481372857307676,57
109,hav_car_grp_ind_cny_sum,322.0173816680908,43,0.9481372857307676,57
110,hav_car_grp_indpos_cny_median,168.15542078018188,24,0.9481372857307676,57
111,hav_car_grp_indpos_cny_sum,218.00952053070068,31,0.9481372857307676,57
112,hav_car_grp_indneg_cny_median,217.1449680328369,32,0.9481372857307676,57
113,hav_car_grp_indneg_cny_sum,157.12907075881958,23,0.9481372857307676,57
114,pl_crd_lmt_cd_cny_median,116.67229986190796,18,0.9481372857307676,57
115,pl_crd_lmt_cd_cny_sum,223.78015065193176,38,0.9481372857307676,57
116,pl_crd_lmt_cdpos_cny_median,130.1612401008606,22,0.9481372857307676,57
117,pl_crd_lmt_cdpos_cny_sum,60.212141036987305,10,0.9481372857307676,57
118,pl_crd_lmt_cdneg_cny_median,213.63657903671265,38,0.9481372857307676,57
119,pl_crd_lmt_cdneg_cny_sum,68.07741951942444,9,0.9481372857307676,57
120,loan_act_ind_cny_median,13.034929752349854,2,0.9481372857307676,57
121,loan_act_ind_cny_sum,23.00452995300293,3,0.9481372857307676,57
122,loan_act_indpos_cny_median,35.47178030014038,5,0.9481372857307676,57
123,loan_act_indpos_cny_sum,32.08023977279663,4,0.9481372857307676,57
124,loan_act_indneg_cny_median,29.910090446472168,4,0.9481372857307676,57
125,loan_act_indneg_cny_sum,19.085299968719482,2,0.9481372857307676,57
126,bk1_cur_year_mon_avg_agn_amt_cd_cny_median,247.80925846099854,33,0.9481372857307676,57
127,bk1_cur_year_mon_avg_agn_amt_cd_cny_sum,356.9975600242615,46,0.9481372857307676,57
128,bk1_cur_year_mon_avg_agn_amt_cdpos_cny_median,30.58297061920166,5,0.9481372857307676,57
129,bk1_cur_year_mon_avg_agn_amt_cdpos_cny_sum,194.20019006729126,25,0.9481372857307676,57
130,bk1_cur_year_mon_avg_agn_amt_cdneg_cny_median,285.91252040863037,36,0.9481372857307676,57
131,bk1_cur_year_mon_avg_agn_amt_cdneg_cny_sum,185.84860944747925,27,0.9481372857307676,57
132,crd_card_act_ind_cny_median,43.2930793762207,7,0.9481372857307676,57
133,crd_card_act_ind_cny_sum,47.40077018737793,7,0.9481372857307676,57
134,crd_card_act_indpos_cny_median,28.81878972053528,5,0.9481372857307676,57
135,crd_card_act_indpos_cny_sum,32.29588031768799,5,0.9481372857307676,57
136,crd_card_act_indneg_cny_median,57.37066030502319,8,0.9481372857307676,57
137,crd_card_act_indneg_cny_sum,55.38594961166382,7,0.9481372857307676,57
138,edu_deg_cd_cny_median,1021.7616696357727,144,0.9481372857307676,57
139,edu_deg_cd_cny_sum,1122.023167848587,161,0.9481372857307676,57
140,edu_deg_cdpos_cny_median,1670.5361821651459,238,0.9481372857307676,57
141,edu_deg_cdpos_cny_sum,1063.9836022853851,151,0.9481372857307676,57
142,edu_deg_cdneg_cny_median,1062.1216702461243,151,0.9481372857307676,57
143,edu_deg_cdneg_cny_sum,991.205810546875,140,0.9481372857307676,57
144,dnl_bind_cmb_lif_ind_cny_median,66.48629999160767,9,0.9481372857307676,57
145,dnl_bind_cmb_lif_ind_cny_sum,146.8597104549408,22,0.9481372857307676,57
146,dnl_bind_cmb_lif_indpos_cny_median,38.209710121154785,6,0.9481372857307676,57
147,dnl_bind_cmb_lif_indpos_cny_sum,11.584829807281494,2,0.9481372857307676,57
148,dnl_bind_cmb_lif_indneg_cny_median,70.90887022018433,10,0.9481372857307676,57
149,dnl_bind_cmb_lif_indneg_cny_sum,101.32819080352783,13,0.9481372857307676,57
150,perm_crd_lmt_cd_cny_median,395.4683995246887,56,0.9481372857307676,57
151,perm_crd_lmt_cd_cny_sum,1750.3069100379944,252,0.9481372857307676,57
152,perm_crd_lmt_cdpos_cny_median,583.7567920684814,88,0.9481372857307676,57
153,perm_crd_lmt_cdpos_cny_sum,1169.3218007087708,158,0.9481372857307676,57
154,perm_crd_lmt_cdneg_cny_median,383.6843285560608,58,0.9481372857307676,57
155,perm_crd_lmt_cdneg_cny_sum,1015.3043074607849,150,0.9481372857307676,57
156,hav_hou_grp_ind_cny_median,0.0,0,0.9481372857307676,57
157,hav_hou_grp_ind_cny_sum,6.803030014038086,1,0.9481372857307676,57
158,hav_hou_grp_indpos_cny_median,3.876310110092163,1,0.9481372857307676,57
159,hav_hou_grp_indpos_cny_sum,4.413209915161133,1,0.9481372857307676,57
160,hav_hou_grp_indneg_cny_median,6.239799976348877,1,0.9481372857307676,57
161,hav_hou_grp_indneg_cny_sum,5.251609802246094,1,0.9481372857307676,57
162,fr_or_sh_ind_cny_median,67.07433986663818,8,0.9481372857307676,57
163,fr_or_sh_ind_cny_sum,126.32763004302979,17,0.9481372857307676,57
164,fr_or_sh_indpos_cny_median,42.51283025741577,7,0.9481372857307676,57
165,fr_or_sh_indpos_cny_sum,150.91057062149048,21,0.9481372857307676,57
166,fr_or_sh_indneg_cny_median,82.17423915863037,13,0.9481372857307676,57
167,fr_or_sh_indneg_cny_sum,123.659499168396,19,0.9481372857307676,57
168,acdm_deg_cd_cny_median,687.7652411460876,99,0.9481372857307676,57
169,acdm_deg_cd_cny_sum,1116.0300512313843,158,0.9481372857307676,57
170,acdm_deg_cdpos_cny_median,586.223039150238,85,0.9481372857307676,57
171,acdm_deg_cdpos_cny_sum,758.076339006424,109,0.9481372857307676,57
172,acdm_deg_cdneg_cny_median,609.1459794044495,82,0.9481372857307676,57
173,acdm_deg_cdneg_cny_sum,759.4101595878601,103,0.9481372857307676,57
174,atdd_type_cny_median,140.21031022071838,22,0.9481372857307676,57
175,atdd_type_cny_sum,274.9615807533264,38,0.9481372857307676,57
176,atdd_typepos_cny_median,160.34390950202942,22,0.9481372857307676,57
177,atdd_typepos_cny_sum,205.16814851760864,29,0.9481372857307676,57
178,atdd_typeneg_cny_median,229.3438880443573,33,0.9481372857307676,57
179,atdd_typeneg_cny_sum,150.0159788131714,23,0.9481372857307676,57
180,l1y_crd_card_csm_amt_dlm_cd_cny_median,660.7743017673492,92,0.9481372857307676,57
181,l1y_crd_card_csm_amt_dlm_cd_cny_sum,1231.8987967967987,174,0.9481372857307676,57
182,l1y_crd_card_csm_amt_dlm_cdpos_cny_median,480.70258116722107,67,0.9481372857307676,57
183,l1y_crd_card_csm_amt_dlm_cdpos_cny_sum,571.962488412857,81,0.9481372857307676,57
184,l1y_crd_card_csm_amt_dlm_cdneg_cny_median,496.48410058021545,73,0.9481372857307676,57
185,l1y_crd_card_csm_amt_dlm_cdneg_cny_sum,726.9980313777924,100,0.9481372857307676,57
186,gdr_cd_cny_median,227.93033027648926,34,0.9481372857307676,57
187,gdr_cd_cny_sum,588.4763505458832,86,0.9481372857307676,57
188,gdr_cdpos_cny_median,332.26861095428467,49,0.9481372857307676,57
189,gdr_cdpos_cny_sum,250.1268584728241,35,0.9481372857307676,57
190,gdr_cdneg_cny_median,385.57667779922485,57,0.9481372857307676,57
191,gdr_cdneg_cny_sum,243.15821743011475,36,0.9481372857307676,57
192,mrg_situ_cd_cny_median,516.819349527359,72,0.9481372857307676,57
193,mrg_situ_cd_cny_sum,592.0030698776245,86,0.9481372857307676,57
194,mrg_situ_cdpos_cny_median,375.4071698188782,59,0.9481372857307676,57
195,mrg_situ_cdpos_cny_sum,424.6785001754761,61,0.9481372857307676,57
196,mrg_situ_cdneg_cny_median,495.72784972190857,76,0.9481372857307676,57
197,mrg_situ_cdneg_cny_sum,411.143310546875,61,0.9481372857307676,57
198,deg_cd_cny_median,225.44653964042664,35,0.9481372857307676,57
199,deg_cd_cny_sum,172.01628971099854,25,0.9481372857307676,57
200,deg_cdpos_cny_median,196.64847946166992,26,0.9481372857307676,57
201,deg_cdpos_cny_sum,291.74856090545654,37,0.9481372857307676,57
202,deg_cdneg_cny_median,179.03290939331055,29,0.9481372857307676,57
203,deg_cdneg_cny_sum,323.4759199619293,45,0.9481372857307676,57
204,vld_rsk_ases_ind_cny_median,74.81915998458862,11,0.9481372857307676,57
205,vld_rsk_ases_ind_cny_sum,91.59985113143921,13,0.9481372857307676,57
206,vld_rsk_ases_indpos_cny_median,0.0,0,0.9481372857307676,57
207,vld_rsk_ases_indpos_cny_sum,27.19685983657837,4,0.9481372857307676,57
208,vld_rsk_ases_indneg_cny_median,26.720439910888672,5,0.9481372857307676,57
209,vld_rsk_ases_indneg_cny_sum,61.09526968002319,9,0.9481372857307676,57
210,l6mon_daim_aum_cd_cny_median,474.6373600959778,68,0.9481372857307676,57
211,l6mon_daim_aum_cd_cny_sum,818.0572290420532,117,0.9481372857307676,57
212,l6mon_daim_aum_cdpos_cny_median,361.2082598209381,50,0.9481372857307676,57
213,l6mon_daim_aum_cdpos_cny_sum,647.2962198257446,86,0.9481372857307676,57
214,l6mon_daim_aum_cdneg_cny_median,272.50208950042725,40,0.9481372857307676,57
215,l6mon_daim_aum_cdneg_cny_sum,643.356910943985,91,0.9481372857307676,57
216,dnl_mbl_bnk_ind_cny_median,171.31086111068726,22,0.9481372857307676,57
217,dnl_mbl_bnk_ind_cny_sum,216.76774072647095,33,0.9481372857307676,57
218,dnl_mbl_bnk_indpos_cny_median,130.68727207183838,17,0.9481372857307676,57
219,dnl_mbl_bnk_indpos_cny_sum,149.1168394088745,20,0.9481372857307676,57
220,dnl_mbl_bnk_indneg_cny_median,131.88688039779663,20,0.9481372857307676,57
221,dnl_mbl_bnk_indneg_cny_sum,88.43040084838867,14,0.9481372857307676,57
0,age,5208.0269911289215,739,0.9455537728851358,58
1,job_year,3230.884198665619,455,0.9455537728851358,58
2,frs_agn_dt_cnt,3394.402054309845,476,0.9455537728851358,58
3,fin_rsk_ases_grd_cd,733.6948895454407,96,0.9455537728851358,58
4,confirm_rsk_ases_lvl_typ_cd,1336.2982664108276,191,0.9455537728851358,58
5,cust_inv_rsk_endu_lvl_cd,647.5188410282135,92,0.9455537728851358,58
6,tot_ast_lvl_cd,1933.0279896259308,271,0.9455537728851358,58
7,pot_ast_lvl_cd,1344.9124836921692,192,0.9455537728851358,58
8,l12mon_buy_fin_mng_whl_tms,141.50144910812378,24,0.9455537728851358,58
9,l12_mon_fnd_buy_whl_tms,421.70419001579285,56,0.9455537728851358,58
10,l12_mon_insu_buy_whl_tms,0.0,0,0.9455537728851358,58
11,l12_mon_gld_buy_whl_tms,0.0,0,0.9455537728851358,58
12,ovd_30d_loan_tot_cnt,0.0,0,0.9455537728851358,58
13,his_lng_ovd_day,251.72307181358337,40,0.9455537728851358,58
14,hld_crd_card_grd_cd,1052.265368461609,154,0.9455537728851358,58
15,cur_debit_cnt,356.1866891384125,55,0.9455537728851358,58
16,cur_credit_cnt,872.3555624485016,125,0.9455537728851358,58
17,cur_debit_min_opn_dt_cnt,7272.351162433624,1014,0.9455537728851358,58
18,cur_credit_min_opn_dt_cnt,6858.706134319305,952,0.9455537728851358,58
19,cur_debit_crd_lvl,298.587158203125,41,0.9455537728851358,58
20,l12mon_buy_sum,0.0,0,0.9455537728851358,58
21,l12mon_buy_fin_mng_whl_tms_ratio,57.583439350128174,9,0.9455537728851358,58
22,l12_mon_fnd_buy_whl_tms_ratio,205.52635025978088,31,0.9455537728851358,58
23,l12_mon_gld_buy_whl_tms_ratio,0.0,0,0.9455537728851358,58
24,cur_debit_rate,8928.01817560196,1267,0.9455537728851358,58
25,cur_credit_rate,9712.17130446434,1327,0.9455537728851358,58
26,creditrate1,7534.780313253403,1014,0.9455537728851358,58
27,creditrate2,8108.800341844559,1126,0.9455537728851358,58
28,creditrate3,2878.8820221424103,397,0.9455537728851358,58
29,0,5007.020571708679,695,0.9455537728851358,58
30,1,5103.060998678207,703,0.9455537728851358,58
31,2,4484.57568025589,634,0.9455537728851358,58
32,3,4998.822419643402,682,0.9455537728851358,58
33,4,6911.555282354355,949,0.9455537728851358,58
34,5,4912.8240168094635,688,0.9455537728851358,58
35,A_max,1523.4401898384094,224,0.9455537728851358,58
36,A_min,1573.1080811023712,229,0.9455537728851358,58
37,A_median,2831.3000037670135,410,0.9455537728851358,58
38,A_std,1608.4582102298737,223,0.9455537728851358,58
39,A_mean,2420.493452310562,339,0.9455537728851358,58
40,A_sum,1951.2360045909882,268,0.9455537728851358,58
41,B_max,4430.4117929935455,621,0.9455537728851358,58
42,B_min,4164.281756877899,575,0.9455537728851358,58
43,B_median,5805.90704202652,810,0.9455537728851358,58
44,B_std,4064.72748875618,544,0.9455537728851358,58
45,B_mean,5237.301631450653,740,0.9455537728851358,58
46,B_sum,4419.94627571106,613,0.9455537728851358,58
47,C_max,341.510879278183,50,0.9455537728851358,58
48,C_min,410.44170117378235,70,0.9455537728851358,58
49,C_median,335.0709307193756,62,0.9455537728851358,58
50,C_std,373.9871780872345,64,0.9455537728851358,58
51,C_mean,384.3796706199646,61,0.9455537728851358,58
52,C_sum,236.10381937026978,37,0.9455537728851358,58
53,dat1_count,1891.17995095253,254,0.9455537728851358,58
54,dat1_nunique,0.0,0,0.9455537728851358,58
55,dat1_mean,3913.9955031871796,537,0.9455537728851358,58
56,dat1_modev,1648.7197926044464,233,0.9455537728851358,58
57,dat3_nunique,374.737708568573,54,0.9455537728851358,58
58,dat3_mode,116.67263984680176,16,0.9455537728851358,58
59,dat3_modev,2141.7153990268707,297,0.9455537728851358,58
60,trx1_nunique,277.06456995010376,38,0.9455537728851358,58
61,trx1_mode,311.03955125808716,42,0.9455537728851358,58
62,trx1_modev,1930.8036227226257,264,0.9455537728851358,58
63,trx2_nunique,1309.3024516105652,194,0.9455537728851358,58
64,trx2_mode,4868.692915201187,667,0.9455537728851358,58
65,trx2_modev,1714.1898257732391,248,0.9455537728851358,58
66,cny_trx_amt_min,3273.4806978702545,451,0.9455537728851358,58
67,cny_trx_amt_max,2945.0312292575836,397,0.9455537728851358,58
68,cny_trx_amt_sum,5540.898041963577,796,0.9455537728851358,58
69,cny_trx_amt_positive_nunique,2150.223521232605,297,0.9455537728851358,58
70,cny_trx_amt_positive_min,6884.348502159119,942,0.9455537728851358,58
71,cny_trx_amt_positive_mean,4973.494170188904,689,0.9455537728851358,58
72,cny_trx_amt_positive_median,6595.332935094833,917,0.9455537728851358,58
73,cny_trx_amt_positive_std,6893.123800992966,940,0.9455537728851358,58
74,cny_trx_amt_positive_sum,4793.467433214188,645,0.9455537728851358,58
75,cny_trx_amt_negative_nunique,3049.86381983757,422,0.9455537728851358,58
76,cny_trx_amt_negative_max,6267.69947886467,850,0.9455537728851358,58
77,cny_trx_amt_negative_mean,5011.915260791779,684,0.9455537728851358,58
78,cny_trx_amt_negative_median,6874.581270694733,931,0.9455537728851358,58
79,cny_trx_amt_negative_std,5879.08980345726,802,0.9455537728851358,58
80,cny_trx_amt_negative_sum,4328.984347105026,584,0.9455537728851358,58
81,week_std2,8441.295475244522,1151,0.9455537728851358,58
82,week_nunique2,882.575227022171,125,0.9455537728851358,58
83,week_mode2,3783.7815272808075,541,0.9455537728851358,58
84,week_median2,1685.4862174987793,231,0.9455537728851358,58
85,week_mean2,6731.681328296661,934,0.9455537728851358,58
86,week_mode2v,1337.1172873973846,189,0.9455537728851358,58
87,week_kurl2,6204.5081033706665,860,0.9455537728851358,58
88,week_mm2,1177.3908064365387,157,0.9455537728851358,58
89,weekday_nunique2,458.4449906349182,66,0.9455537728851358,58
90,weekday_mode2,2928.6176993846893,431,0.9455537728851358,58
91,weekday_mode2v,1311.3937702178955,186,0.9455537728851358,58
92,week_max2,1583.628541469574,222,0.9455537728851358,58
93,week_min2,1188.1932473182678,181,0.9455537728851358,58
94,weekday_max2,1105.212652206421,156,0.9455537728851358,58
95,weekday_min2,988.0512793064117,142,0.9455537728851358,58
96,ic_ind_cny_median,22.314539909362793,3,0.9455537728851358,58
97,ic_ind_cny_sum,8.83333969116211,2,0.9455537728851358,58
98,ic_indpos_cny_median,14.367500305175781,2,0.9455537728851358,58
99,ic_indpos_cny_sum,14.95959997177124,3,0.9455537728851358,58
100,ic_indneg_cny_median,0.0,0,0.9455537728851358,58
101,ic_indneg_cny_sum,2.5596799850463867,1,0.9455537728851358,58
102,l6mon_agn_ind_cny_median,30.85582971572876,4,0.9455537728851358,58
103,l6mon_agn_ind_cny_sum,46.7165002822876,6,0.9455537728851358,58
104,l6mon_agn_indpos_cny_median,0.0,0,0.9455537728851358,58
105,l6mon_agn_indpos_cny_sum,18.46950054168701,2,0.9455537728851358,58
106,l6mon_agn_indneg_cny_median,10.584309577941895,2,0.9455537728851358,58
107,l6mon_agn_indneg_cny_sum,20.71515989303589,3,0.9455537728851358,58
108,hav_car_grp_ind_cny_median,243.87010669708252,34,0.9455537728851358,58
